1.555289,0.015345,0.673138,0.004412,0.099776,-0.102367,0.989720,-0.957834,0.250933,0.125040,1.574714,-0.447020,0.051067,-0.619798,0.188457,-0.020262,1.184431,-0.708169,-0.145994,0.037343,-0.056605,0.339691,0.804795,0.688506,-0.116666,0.936168,-0.012405,0.104746,0.201964,1.070587,-0.804129,0.125087,0.845571,-0.136095,-0.017505,-0.146968
1.613130,0.016405,0.663071,0.010716,0.106949,-0.120072,0.986929,-1.088191,0.221887,0.110444,1.352486,-0.457966,0.019011,-0.537730,0.185698,0.026841,1.205544,-0.796625,-0.143990,0.043699,-0.072701,0.346577,0.685548,0.564217,-0.137540,1.038047,-0.041498,0.134753,0.243854,0.936928,-0.730696,0.208338,0.879853,-0.098712,-0.019968,-0.127629
1.673335,0.016755,0.659687,0.017359,0.112653,-0.137714,0.983892,-1.146328,0.196642,0.110954,1.058843,-0.390368,-0.015222,-0.419921,0.164002,0.070316,1.165391,-0.847352,-0.140424,0.050539,-0.080541,0.350186,0.525507,0.466643,-0.174381,1.109209,-0.027878,0.158218,0.252388,0.744846,-0.625857,0.277838,0.898429,-0.030687,-0.035046,-0.132702
1.739172,0.015099,0.661356,0.019756,0.109893,-0.153997,0.981742,-1.116724,0.178315,0.117286,0.721334,-0.287945,-0.056988,-0.258635,0.129457,0.103413,1.075198,-0.844657,-0.137353,0.066020,-0.077976,0.356464,0.351272,0.417602,-0.224454,1.136220,0.016355,0.183071,0.239615,0.539725,-0.510038,0.354594,0.874760,0.049975,-0.060222,-0.157750
1.810924,0.011417,0.665735,0.013064,0.094307,-0.165870,0.981541,-0.998802,0.165402,0.133560,0.335015,-0.162471,-0.125887,-0.041267,0.094246,0.126694,0.930407,-0.772992,-0.129348,0.091599,-0.063630,0.362730,0.161757,0.418667,-0.277959,1.133236,0.068080,0.184178,0.226598,0.333460,-0.401682,0.464956,0.836108,0.089527,-0.089196,-0.176239
1.888577,0.006715,0.667299,-0.003930,0.072293,-0.171319,0.982552,-0.903046,0.166981,0.149403,0.110678,-0.091454,-0.152546,0.179824,0.064717,0.114463,0.780674,-0.599127,-0.108848,0.114771,-0.045034,0.353493,-0.053683,0.442468,-0.346017,1.136357,0.074011,0.167558,0.241525,0.128546,-0.321541,0.591860,0.775177,0.034064,-0.102550,-0.161937
1.961251,0.000016,0.663635,-0.013556,0.062229,-0.158229,0.985346,-0.875397,0.120829,0.145753,0.107479,-0.031381,-0.104675,0.308228,0.038949,0.072794,0.741132,-0.353721,-0.048754,0.109076,-0.058300,0.317032,-0.297287,0.472786,-0.420835,1.143961,0.060013,0.166776,0.286892,-0.103371,-0.278700,0.691927,0.671791,-0.084439,-0.083371,-0.133813
2.038473,-0.003544,0.657654,-0.002938,0.062297,-0.130930,0.989428,-0.958685,0.020498,0.099850,0.367587,0.105266,0.003624,0.317655,-0.009429,-0.005267,0.890708,-0.247397,0.040606,0.066368,-0.116917,0.276777,-0.555099,0.502984,-0.482281,1.104699,0.120547,0.188306,0.305151,-0.397157,-0.316888,0.718803,0.518220,-0.233381,-0.061003,-0.108989
2.111625,-0.003161,0.650152,-0.001659,0.043795,-0.111330,0.992817,-1.052221,-0.028190,0.080365,0.795727,0.040241,0.117624,0.227784,-0.090382,-0.114099,1.226332,-0.372861,0.039360,0.027709,-0.156333,0.283513,-0.808571,0.536594,-0.552180,1.003456,0.205594,0.194679,0.267514,-0.718613,-0.428545,0.687580,0.352888,-0.341947,-0.021139,-0.086972
2.173012,-0.001539,0.653966,-0.005452,0.014832,-0.101568,0.994703,-0.990502,-0.051946,0.104037,0.999356,-0.074155,0.166627,0.019190,-0.172700,-0.115708,1.627673,-0.512910,-0.013074,-0.004951,-0.168329,0.312827,-1.080004,0.580238,-0.641761,0.886461,0.254788,0.169488,0.169926,-1.017929,-0.578918,0.593924,0.240982,-0.326476,-0.019323,-0.078269
